ip.src,ip.dst,_ws.col.Protocol,_ws.col.Port
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,HTTP,
192.168.122.31,95.211.205.228,TCP,
192.168.122.31,95.211.205.228,TCP,
192.168.122.31,95.211.205.228,HTTP,
95.211.205.228,192.168.122.31,TCP,
95.211.205.228,192.168.122.31,HTTP,
192.168.122.31,95.211.205.228,TCP,
192.168.122.31,179.60.192.3,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,95.211.205.228,TCP,
192.168.122.31,95.211.205.228,TCP,
95.211.205.228,192.168.122.31,TCP,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,192.168.122.2,DNS,
192.168.122.2,192.168.122.31,DNS,
192.168.122.31,185.82.216.236,TCP,
192.168.122.2,192.168.122.31,DNS,
192.168.122.2,192.168.122.31,DNS,
192.168.122.2,192.168.122.31,DNS,
192.168.122.2,192.168.122.31,DNS,
192.168.122.31,37.48.110.164,TCP,
192.168.122.31,104.193.252.232,TCP,
192.168.122.31,85.25.41.103,TCP,
192.168.122.31,37.130.226.157,TCP,
37.48.110.164,192.168.122.31,TCP,
192.168.122.31,37.48.110.164,TCP,
192.168.122.31,37.48.110.164,HTTP,
37.130.226.157,192.168.122.31,TCP,
192.168.122.31,37.130.226.157,TCP,
192.168.122.31,37.130.226.157,HTTP,
85.25.41.103,192.168.122.31,TCP,
192.168.122.31,85.25.41.103,TCP,
192.168.122.31,85.25.41.103,HTTP,
37.48.110.164,192.168.122.31,TCP,
185.82.216.236,192.168.122.31,TCP,
37.130.226.157,192.168.122.31,TCP,
104.193.252.232,192.168.122.31,TCP,
85.25.41.103,192.168.122.31,TCP,
192.168.122.31,185.82.216.236,TCP,
192.168.122.31,104.193.252.232,TCP,
192.168.122.31,185.82.216.236,HTTP,
192.168.122.31,104.193.252.232,HTTP,
104.193.252.232,192.168.122.31,TCP,
185.82.216.236,192.168.122.31,TCP,
37.48.110.164,192.168.122.31,TCP,
192.168.122.31,37.48.110.164,TCP,
37.48.110.164,192.168.122.31,HTTP,
192.168.122.31,37.48.110.164,TCP,
192.168.122.31,37.48.110.164,TCP,
37.48.110.164,192.168.122.31,TCP,
37.130.226.157,192.168.122.31,TCP,
37.130.226.157,192.168.122.31,HTTP,
192.168.122.31,37.130.226.157,TCP,
192.168.122.31,37.130.226.157,TCP,
185.82.216.236,192.168.122.31,TCP,
192.168.122.31,185.82.216.236,TCP,
185.82.216.236,192.168.122.31,HTTP,
37.130.226.157,192.168.122.31,TCP,
192.168.122.31,185.82.216.236,TCP,
192.168.122.31,185.82.216.236,TCP,
185.82.216.236,192.168.122.31,TCP,
104.193.252.232,192.168.122.31,TCP,
104.193.252.232,192.168.122.31,HTTP,
192.168.122.31,104.193.252.232,TCP,
192.168.122.31,104.193.252.232,TCP,
85.25.41.103,192.168.122.31,TCP,
85.25.41.103,192.168.122.31,HTTP,
192.168.122.31,85.25.41.103,TCP,
192.168.122.31,85.25.41.103,TCP,
104.193.252.232,192.168.122.31,TCP,
85.25.41.103,192.168.122.31,TCP,
192.168.122.31,185.82.216.236,TCP,
192.168.122.31,104.193.252.232,TCP,
192.168.122.31,37.130.226.157,TCP,
37.130.226.157,192.168.122.31,TCP,
192.168.122.31,37.130.226.157,TCP,
192.168.122.31,37.130.226.157,HTTP,
104.193.252.232,192.168.122.31,TCP,
192.168.122.31,104.193.252.232,TCP,
192.168.122.31,104.193.252.232,HTTP,
185.82.216.236,192.168.122.31,TCP,
192.168.122.31,185.82.216.236,TCP,
192.168.122.31,185.82.216.236,HTTP,
37.130.226.157,192.168.122.31,TCP,
104.193.252.232,192.168.122.31,TCP,
185.82.216.236,192.168.122.31,TCP,
37.130.226.157,192.168.122.31,TCP,
192.168.122.31,37.130.226.157,TCP,
37.130.226.157,192.168.122.31,HTTP,
192.168.122.31,37.130.226.157,TCP,
192.168.122.31,37.130.226.157,TCP,
104.193.252.232,192.168.122.31,TCP,
192.168.122.31,104.193.252.232,TCP,
104.193.252.232,192.168.122.31,HTTP,
37.130.226.157,192.168.122.31,TCP,
192.168.122.31,104.193.252.232,TCP,
192.168.122.31,104.193.252.232,TCP,
104.193.252.232,192.168.122.31,TCP,
185.82.216.236,192.168.122.31,TCP,
185.82.216.236,192.168.122.31,HTTP,
192.168.122.31,185.82.216.236,TCP,
192.168.122.31,185.82.216.236,TCP,
192.168.122.31,37.48.110.164,TCP,
192.168.122.31,85.25.41.103,TCP,
37.48.110.164,192.168.122.31,TCP,
192.168.122.31,37.48.110.164,TCP,
192.168.122.31,37.48.110.164,HTTP,
185.82.216.236,192.168.122.31,TCP,
85.25.41.103,192.168.122.31,TCP,
192.168.122.31,85.25.41.103,TCP,
192.168.122.31,85.25.41.103,HTTP,
37.48.110.164,192.168.122.31,TCP,
85.25.41.103,192.168.122.31,TCP,
192.168.122.31,37.130.226.157,TCP,
192.168.122.31,37.48.110.164,TCP,
192.168.122.31,185.82.216.236,TCP,
37.130.226.157,192.168.122.31,TCP,
192.168.122.31,37.130.226.157,TCP,
192.168.122.31,37.130.226.157,HTTP,
37.48.110.164,192.168.122.31,TCP,
192.168.122.31,37.48.110.164,TCP,
192.168.122.31,37.48.110.164,HTTP,
37.130.226.157,192.168.122.31,TCP,
37.130.226.157,192.168.122.31,TCP,
37.130.226.157,192.168.122.31,HTTP,
37.48.110.164,192.168.122.31,TCP,
37.48.110.164,192.168.122.31,TCP,
37.48.110.164,192.168.122.31,HTTP,
185.82.216.236,192.168.122.31,TCP,
192.168.122.31,37.130.226.157,TCP,
192.168.122.31,37.48.110.164,TCP,
192.168.122.31,185.82.216.236,TCP,
192.168.122.31,185.82.216.236,HTTP,
192.168.122.31,37.130.226.157,TCP,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,37.48.110.164,TCP,
192.168.122.31,207.244.67.72,TCP,
192.168.122.2,192.168.122.31,DNS,
192.168.122.31,173.239.42.219,TCP,
37.48.110.164,192.168.122.31,TCP,
37.130.226.157,192.168.122.31,TCP,
207.244.67.72,192.168.122.31,TCP,
85.25.41.103,192.168.122.31,TCP,
85.25.41.103,192.168.122.31,HTTP,
173.239.42.219,192.168.122.31,TCP,
185.82.216.236,192.168.122.31,TCP,
185.82.216.236,192.168.122.31,TCP,
185.82.216.236,192.168.122.31,HTTP,
192.168.122.31,207.244.67.72,TCP,
192.168.122.31,85.25.41.103,TCP,
192.168.122.31,173.239.42.219,TCP,
192.168.122.31,185.82.216.236,TCP,
192.168.122.31,207.244.67.72,HTTP,
192.168.122.31,173.239.42.219,HTTP,
192.168.122.31,85.25.41.103,TCP,
85.25.41.103,192.168.122.31,TCP,
173.239.42.219,192.168.122.31,TCP,
173.239.42.219,192.168.122.31,HTTP,
207.244.67.72,192.168.122.31,TCP,
207.244.67.72,192.168.122.31,TCP,
207.244.67.72,192.168.122.31,TCP,
192.168.122.31,173.239.42.219,TCP,
192.168.122.31,207.244.67.72,TCP,
207.244.67.72,192.168.122.31,TCP,
192.168.122.31,207.244.67.72,TCP,
192.168.122.31,192.168.122.2,DNS,
37.48.110.164,192.168.122.31,TCP,
37.48.110.164,192.168.122.31,HTTP,
192.168.122.2,192.168.122.31,DNS,
207.244.67.72,192.168.122.31,TCP,
207.244.67.72,192.168.122.31,TCP,
192.168.122.31,37.48.110.164,TCP,
192.168.122.31,207.244.67.72,TCP,
192.168.122.31,37.48.110.164,TCP,
192.168.122.31,207.244.67.72,TCP,
192.168.122.31,173.239.42.213,TCP,
207.244.67.72,192.168.122.31,TCP,
192.168.122.31,207.244.67.72,TCP,
207.244.67.72,192.168.122.31,TCP,
192.168.122.31,207.244.67.72,TCP,
207.244.67.72,192.168.122.31,TCP,
192.168.122.31,207.244.67.72,TCP,
37.48.110.164,192.168.122.31,TCP,
173.239.42.213,192.168.122.31,TCP,
207.244.67.72,192.168.122.31,TCP,
192.168.122.31,173.239.42.213,TCP,
192.168.122.31,207.244.67.72,TCP,
207.244.67.72,192.168.122.31,TCP,
207.244.67.72,192.168.122.31,TCP,
192.168.122.31,207.244.67.72,TCP,
207.244.67.72,192.168.122.31,TCP,
192.168.122.31,207.244.67.72,TCP,
192.168.122.31,173.239.42.213,HTTP,
207.244.67.72,192.168.122.31,HTTP,
192.168.122.31,207.244.67.72,TCP,
173.239.42.213,192.168.122.31,TCP,
173.239.42.213,192.168.122.31,TCP,
173.239.42.213,192.168.122.31,TCP,
192.168.122.31,173.239.42.213,TCP,
173.239.42.213,192.168.122.31,TCP,
173.239.42.213,192.168.122.31,HTTP,
192.168.122.31,173.239.42.213,TCP,
192.168.122.31,185.82.216.236,TCP,
192.168.122.31,173.239.42.219,TCP,
192.168.122.31,207.244.67.72,TCP,
192.168.122.31,85.25.41.103,TCP,
192.168.122.31,207.244.67.72,HTTP,
192.168.122.31,69.172.216.55,TCP,
173.239.42.219,192.168.122.31,TCP,
192.168.122.31,173.239.42.219,TCP,
192.168.122.31,173.239.42.219,HTTP,
85.25.41.103,192.168.122.31,TCP,
192.168.122.31,85.25.41.103,TCP,
192.168.122.31,85.25.41.103,HTTP,
69.172.216.55,192.168.122.31,TCP,
192.168.122.31,69.172.216.55,TCP,
192.168.122.31,69.172.216.55,HTTP,
185.82.216.236,192.168.122.31,TCP,
207.244.67.72,192.168.122.31,HTTP,
192.168.122.31,207.244.67.72,TCP,
173.239.42.219,192.168.122.31,TCP,
173.239.42.219,192.168.122.31,HTTP,
192.168.122.31,173.239.42.219,TCP,
192.168.122.31,192.168.122.2,DNS,
85.25.41.103,192.168.122.31,TCP,
85.25.41.103,192.168.122.31,TCP,
85.25.41.103,192.168.122.31,HTTP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
192.168.122.31,85.25.41.103,TCP,
192.168.122.31,69.172.216.55,TCP,
192.168.122.31,69.172.216.55,TCP,
192.168.122.31,85.25.41.103,TCP,
69.172.216.55,192.168.122.31,TCP,
192.168.122.31,69.172.216.55,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
192.168.122.31,69.172.216.55,TCP,
192.168.122.31,88.214.241.193,TCP,
192.168.122.2,192.168.122.31,DNS,
192.168.122.31,91.109.242.44,TCP,
69.172.216.55,192.168.122.31,TCP,
192.168.122.31,69.172.216.55,TCP,
69.172.216.55,192.168.122.31,TCP,
192.168.122.31,69.172.216.55,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
192.168.122.31,69.172.216.55,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
192.168.122.31,69.172.216.55,TCP,
192.168.122.31,69.172.216.55,TCP,
69.172.216.55,192.168.122.31,HTTP,
192.168.122.31,69.172.216.55,TCP,
192.168.122.31,69.172.216.55,TCP,
192.168.122.31,104.193.252.232,TCP,
192.168.122.31,104.193.252.232,TCP,
192.168.122.31,69.172.216.55,TCP,
192.168.122.31,74.125.140.101,TCP,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,37.130.226.157,TCP,
192.168.122.31,37.130.226.157,TCP,
85.25.41.103,192.168.122.31,TCP,
91.109.242.44,192.168.122.31,TCP,
88.214.241.193,192.168.122.31,TCP,
91.109.242.44,192.168.122.31,TCP,
192.168.122.31,91.109.242.44,TCP,
192.168.122.31,88.214.241.193,TCP,
192.168.122.31,91.109.242.44,HTTP,
192.168.122.31,88.214.241.193,HTTP,
192.168.122.2,192.168.122.31,DNS,
192.168.122.31,69.172.216.58,TCP,
192.168.122.31,192.168.122.2,DNS,
192.168.122.31,192.168.122.2,DNS,
74.125.140.101,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
37.130.226.157,192.168.122.31,TCP,
37.130.226.157,192.168.122.31,TCP,
91.109.242.44,192.168.122.31,TCP,
91.109.242.44,192.168.122.31,HTTP,
69.172.216.55,192.168.122.31,TCP,
192.168.122.2,192.168.122.31,DNS,
69.172.216.55,192.168.122.31,TCP,
88.214.241.193,192.168.122.31,TCP,
192.168.122.31,74.125.140.101,TCP,
192.168.122.31,69.172.216.55,TCP,
192.168.122.31,37.130.226.157,TCP,
192.168.122.31,37.130.226.157,TCP,
192.168.122.31,91.109.242.44,TCP,
88.214.241.193,192.168.122.31,HTTP,
88.214.241.193,192.168.122.31,TCP,
104.193.252.232,192.168.122.31,TCP,
104.193.252.232,192.168.122.31,TCP,
192.168.122.31,88.214.241.193,TCP,
192.168.122.31,104.193.252.232,TCP,
192.168.122.31,104.193.252.232,TCP,
192.168.122.31,74.125.140.101,HTTP,
192.168.122.31,69.172.216.55,HTTP,
192.168.122.31,37.130.226.157,HTTP,
192.168.122.31,37.130.226.157,HTTP,
192.168.122.31,104.193.252.232,HTTP,
192.168.122.31,88.214.241.193,TCP,
192.168.122.31,104.193.252.232,HTTP,
192.168.122.31,69.172.216.111,TCP,
192.168.122.31,69.172.216.111,TCP,
192.168.122.2,192.168.122.31,DNS,
69.172.216.58,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
192.168.122.2,192.168.122.31,DNS,
69.172.216.55,192.168.122.31,TCP,
69.172.216.55,192.168.122.31,TCP,
74.125.140.101,192.168.122.31,TCP,
74.125.140.101,192.168.122.31,TCP,
74.125.140.101,192.168.122.31,TCP,
74.125.140.101,192.168.122.31,TCP,
74.125.140.101,192.168.122.31,TCP,
74.125.140.101,192.168.122.31,TCP,
192.168.122.31,69.172.216.58,TCP,
74.125.140.101,192.168.122.31,TCP,
74.125.140.101,192.168.122.31,TCP,
192.168.122.31,74.125.140.101,TCP,
74.125.140.101,192.168.122.31,TCP,
74.125.140.101,192.168.122.31,HTTP,
69.172.216.55,192.168.122.31,TCP,
192.168.122.31,74.125.140.101,TCP,
192.168.122.31,69.172.216.58,HTTP,
